Instance,N,K,Transitions,States,Time(ms),Failed
BW,8,5,5001,5001,1951529,True
BW,8,6,5001,5001,1951529,True
BW,8,7,5001,5001,1951529,True
BW,8,8,5001,5001,1951529,True
BW,8,9,5001,5001,1951529,True
BW,8,10,5001,5001,1951529,True
BW,8,11,5001,5001,1951529,True
BW,8,12,5001,5001,1951529,True
BW,8,13,5001,5001,1951529,True
BW,8,14,5001,5001,1951529,True
BW,8,15,5001,5001,1951529,True
BW,9,2,5001,5001,1951529,True
BW,9,3,5001,5001,1951529,True
BW,9,4,5001,5001,1951529,True
BW,9,5,5001,5001,1951529,True
BW,9,6,5001,5001,1951529,True
BW,9,7,5001,5001,1951529,True
BW,9,8,5001,5001,1951529,True
BW,9,9,5001,5001,1951529,True
BW,9,10,5001,5001,1951529,True
BW,9,11,5001,5001,1951529,True
BW,9,12,5001,5001,1951529,True
BW,9,13,5001,5001,1951529,True
BW,9,14,5001,5001,1951529,True
BW,9,15,5001,5001,1951529,True
BW,10,2,5001,5001,1951529,True
BW,10,3,5001,5001,1951529,True
BW,10,4,5001,5001,1951529,True
BW,10,5,5001,5001,1951529,True
BW,10,6,5001,5001,1951529,True
BW,10,7,5001,5001,1951529,True
BW,10,8,5001,5001,1951529,True
BW,10,9,5001,5001,1951529,True
BW,10,10,5001,5001,1951529,True
BW,10,11,5001,5001,1951529,True
BW,10,12,5001,5001,1951529,True
BW,10,13,5001,5001,1951529,True
BW,10,14,5001,5001,1951529,True
BW,10,15,5001,5001,1951529,True
BW,11,2,5001,5001,1951529,True
BW,11,3,5001,5001,1951529,True
BW,11,4,5001,5001,1951529,True
BW,11,5,5001,5001,1951529,True
BW,11,6,5001,5001,1951529,True
BW,11,7,5001,5001,1951529,True
BW,11,8,5001,5001,1951529,True
BW,11,9,5001,5001,1951529,True
BW,11,10,5001,5001,1951529,True
BW,11,11,5001,5001,1951529,True
BW,11,12,5001,5001,1951529,True
BW,11,13,5001,5001,1951529,True
BW,11,14,5001,5001,1951529,True
BW,11,15,5001,5001,1951529,True
BW,12,2,5001,5001,1951529,True
BW,12,3,5001,5001,1951529,True
BW,12,4,5001,5001,1951529,True
BW,12,5,5001,5001,1951529,True
BW,12,6,5001,5001,1951529,True
BW,12,7,5001,5001,1951529,True
BW,12,8,5001,5001,1951529,True
BW,12,9,5001,5001,1951529,True
BW,12,10,5001,5001,1951529,True
BW,12,11,5001,5001,1951529,True
BW,12,12,5001,5001,1951529,True
BW,12,13,5001,5001,1951529,True
BW,12,14,5001,5001,1951529,True
BW,12,15,5001,5001,1951529,True
BW,13,2,5001,5001,1951529,True
BW,13,3,5001,5001,1951529,True
BW,13,4,5001,5001,1951529,True
BW,13,5,5001,5001,1951529,True
BW,13,6,5001,5001,1951529,True
BW,13,7,5001,5001,1951529,True
BW,13,8,5001,5001,1951529,True
BW,13,9,5001,5001,1951529,True
BW,13,10,5001,5001,1951529,True
BW,13,11,5001,5001,1951529,True
BW,13,12,5001,5001,1951529,True
BW,13,13,5001,5001,1951529,True
BW,13,14,5001,5001,1951529,True
BW,13,15,5001,5001,1951529,True
BW,14,2,5001,5001,1951529,True
BW,14,3,5001,5001,1951529,True
BW,14,4,5001,5001,1951529,True
BW,14,5,5001,5001,1951529,True
BW,14,6,5001,5001,1951529,True
BW,14,7,5001,5001,1951529,True
BW,14,8,5001,5001,1951529,True
BW,14,9,5001,5001,1951529,True
BW,14,10,5001,5001,1951529,True
BW,14,11,5001,5001,1951529,True
BW,14,12,5001,5001,1951529,True
BW,14,13,5001,5001,1951529,True
BW,14,14,5001,5001,1951529,True
BW,14,15,5001,5001,1951529,True
BW,15,2,5001,5001,1951529,True
BW,15,3,5001,5001,1951529,True
BW,15,4,5001,5001,1951529,True
BW,15,5,5001,5001,1951529,True
BW,15,6,5001,5001,1951529,True
BW,15,7,5001,5001,1951529,True
BW,15,8,5001,5001,1951529,True
BW,15,9,5001,5001,1951529,True
BW,15,10,5001,5001,1951529,True
BW,15,11,5001,5001,1951529,True
BW,15,12,5001,5001,1951529,True
BW,15,13,5001,5001,1951529,True
BW,15,14,5001,5001,1951529,True
BW,15,15,5001,5001,1951529,True
